-1.3695722	1.2492999	-1.1290195	-0.05490919	1.4554791	2.296536	-2.1858518	1.5423949	1.4511297	-0.8699624	1.5577594	0.51860654	1.815414	1.3785859	0.663114	-2.1218257	0.9518434	-0.89566433	-0.13363451	0.6625824	0.24364534	1.6772109	-1.3804526	-1.1352971	0.2817815	-1.0121257	-0.18054971	-1.0344888	-0.30231887	0.22023633	-1.1003984	2.2629528	0.9318718	0.4738908	-0.23374401	1.2518642	0.09257234	1.4452243	-0.3176822	1.7463298	0.054452043	-0.079078846	-1.8693948	0.0026234821	1.1628934	-0.47112998	-0.8580423	-0.47286627	2.103607	-0.85204214
0.20253439	0.7122008	0.5842973	-2.4427812	1.5106981	-0.24411777	-3.038008	2.8491352	-1.6951854	-0.014024008	1.2665033	3.0092142	-1.0886732	1.5781214	-2.3252525	0.022163251	1.7816346	0.2781267	-0.48407045	-4.66442	-0.593164	1.196133	-0.5559493	1.4064155	0.3049866	1.639771	-1.4698726	3.069285	-3.7650123	-1.3744208	-0.71572924	1.1915445	0.17511827	0.64079136	-1.5614384	-1.221083	-0.3425981	-1.8681229	2.3748775	1.6409544	2.2827766	-0.7185679	-1.8026441	-4.448489	0.29524893	-0.7080745	0.093605846	-1.351298	0.44538566	1.4109293
2.3655941	-1.7290158	1.6843421	-1.2588302	0.98893785	2.2464972	-1.5757295	-0.1886468	-0.026944349	-1.2004281	1.7423263	-1.5859815	1.9235108	-0.89883053	0.30966198	-0.9486621	-1.0434991	-1.1108791	-2.0962646	1.1856245	0.012329891	5.509865	0.27830744	-0.28773534	3.6284943	-0.69032836	1.4645009	2.1666486	-1.1705494	-1.672597	0.87855136	0.6579223	0.81472653	0.5724781	-4.0503216	-3.0449893	1.3301392	1.3685992	-0.39947426	-1.0230668	3.4225388	-2.4579275	-2.009986	0.112909354	3.1386304	-0.006596228	-2.978078	0.8131337	-1.2121967	1.70037
-0.0131542925	0.33205166	-0.25712374	-0.066371426	-0.13999437	0.026226675	-0.11780971	-0.2334856	-0.31266618	-0.23745465	0.9912774	-0.11861909	0.05909508	0.0039015964	0.810039	-0.4706081	0.13103624	0.09857705	-0.46098396	-0.33564082	-0.030568464	0.1481543	-0.0031024162	0.21342738	0.35950372	-0.32693067	0.10782662	-0.192202	0.35257962	0.0671636	0.30371	0.2602938	0.26539078	0.66651374	-0.41197944	0.22478369	0.639382	-0.6752831	-0.14531799	0.08584334	0.60777414	0.29117116	0.23767714	0.7304958	0.17819652	-0.52812696	0.2863749	-0.2308914	0.16599149	-0.19675812
0.14239927	0.1603843	1.5169954	-3.095309	1.0120342	-1.5707848	1.5946491	0.86342114	0.41793165	-1.4766105	0.8464254	-1.7314163	-1.416813	0.8636485	1.7484691	-0.14765894	1.3365053	-2.8204515	-2.374774	0.17971635	0.99461305	-1.0412214	1.1745684	0.046836328	1.3684274	-1.6266729	1.3020294	1.89822	1.0025394	-1.6083934	0.23386402	-0.81432384	4.0035715	-0.46396357	-0.23959792	1.7816408	1.1396549	1.250015	0.88128775	-1.0753242	1.4899532	-1.4817092	-2.7632563	0.6880952	-0.7018706	0.9338611	2.1872056	-0.12869763	0.02850262	-0.067435704
-0.18608867	2.0125084	0.057884507	1.1485071	0.6540577	-1.0003352	0.06687829	-0.26544303	0.30007973	-1.2053024	0.8397508	2.6560118	0.2961214	1.0636319	1.4219537	0.461875	-0.46277174	-0.30335283	1.2230675	1.2019181	-0.37935948	-0.753243	-0.75837517	-0.96175677	-1.2741562	-0.2531435	0.6673341	0.8457514	-0.63260365	1.4680092	-0.5112945	-0.82247704	-0.5707986	-0.19877034	-0.31077328	-1.4842508	2.6405613	0.6159147	-0.17391545	-0.048547838	1.8691568	-1.9326322	1.1697278	-2.111678	-1.782957	0.09179281	1.4325104	-1.2986249	2.1911144	-0.067398444
-1.1522324	0.49711952	-0.5835278	-1.412107	-3.196962	-0.36228275	0.35082933	-0.045063324	0.7079856	1.4401985	0.10398863	-1.6267294	-1.944402	0.02364721	1.702416	-0.8354301	-0.55562365	0.59036916	1.6261196	-1.5441852	1.447199	-1.1212795	0.48857152	-1.1644747	0.7110545	-1.3079711	1.1020688	-0.16098805	2.53185	1.5615673	-2.3379767	1.0839726	1.2730092	-3.3301497	0.1986637	-2.6222758	3.0686831	0.3069758	0.45617223	1.1979489	1.2659197	1.1988777	0.56942856	-0.3327719	1.1490221	0.7719065	-0.27934968	0.58203316	0.18853576	1.8417517
-0.7700637	0.63279915	-2.1710935	-3.0970356	-0.83904064	1.657805	-0.08290723	0.32887805	3.181934	0.42026538	1.343217	0.81916356	-0.20480545	-0.9673833	0.09671733	-1.5052364	-0.92467827	0.6267339	-0.06568168	1.4805316	-0.18986258	0.64649725	1.5402819	1.7359284	-1.4641795	-0.9372434	-1.2145382	0.8541416	-2.459626	-0.20915478	-1.4759388	2.3536725	0.70678055	0.12452432	-0.4308811	-2.6622984	1.5549108	0.59614784	0.0008260708	-0.530837	-1.5111908	0.73697907	3.2623944	0.3076819	1.1628538	0.34748274	1.3273424	-1.0683583	1.4507151	-1.6566705
-2.533954	-0.58271915	3.0139532	-0.9312234	0.21311735	0.7122413	-2.4511604	1.4922361	0.012785185	-1.1794903	-1.4111054	0.120121695	-1.518404	-1.3246887	1.4775561	2.850976	1.1385036	0.7238179	-0.3615048	2.2076297	2.1804984	1.4606946	1.0001514	2.4952447	0.8570361	3.463751	2.109105	1.0846916	-2.5678005	1.1889716	1.2257797	0.80791557	0.3518334	-1.8888601	-2.2324631	-2.2772605	2.5248547	0.56157404	1.4635458	1.0763291	1.4617288	-0.8777638	1.8514009	-3.1954806	0.7371951	0.065072864	-2.4422917	0.15862665	-2.9422894	1.6346167
1.7219799	-0.42064503	6.2564692	1.221496	1.1994517	1.7025547	-0.1596458	-0.082698464	0.7545411	0.09288305	-2.0635746	-1.8692604	0.5735193	1.7885451	-1.2816328	-0.23687	0.16133898	-0.83605844	1.4654883	-0.035154432	1.1749507	-2.0483098	-0.21041061	0.81723076	-1.7171836	0.900927	1.4921285	3.8987591	0.3489304	1.6417643	3.3950963	1.7831774	0.06783403	-0.09615162	-1.1342105	-2.9539487	1.683707	0.58444905	3.6346693	-0.07786	-0.85582584	-0.70483345	1.01634	0.4012446	1.4138371	0.7310581	0.1128667	0.33677483	1.7315416	-1.5171486
